Year,State,Pop_Est,TTL_Cnty,Cnty_Rpt,Dys_w_AQI,Dys_NM,Dys_Blw_Thr,Dys_Abv_Thr,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,Latitude,Longitude,Percent of days measured,Percent of counties reporting
1982,Tennessee,4646043,95,10,3270,380,2978,292,2027,951,240,45,7,0,1721,858,391,654,228,2388,0,0,-85.77449091399967,35.68094058000048,0.8958904109589041,0.10526315789473684
1982,Texas,15331408,254,16,5137,703,4580,557,3535,1045,334,152,71,0,3458,1708,654,351,808,3978,0,0,-99.42677020599967,31.827240407000488,0.8796232876712329,0.06299212598425197
1982,Utah,1558314,29,5,1703,122,1529,174,748,781,128,37,9,0,912,481,272,777,185,741,0,0,-111.58713063499971,39.360700171000474,0.9331506849315069,0.1724137931034483
1982,Vermont,519108,14,3,643,452,621,22,565,56,18,4,0,0,489,211,94,203,0,440,0,0,-72.51764079099962,43.62538123900049,0.5872146118721461,0.21428571428571427
1982,Virginia,5492785,134,17,5291,914,4919,372,3785,1134,263,98,11,0,2866,1460,680,1309,1353,2629,0,0,-78.45789046299967,37.54268067400045,0.8526994359387591,0.12686567164179105
1982,Washington,4276551,39,6,2073,117,1911,162,1239,672,146,16,0,0,1039,481,275,1500,111,462,0,0,-120.47001078999972,47.52227862900048,0.9465753424657535,0.15384615384615385
1982,West Virginia,1949605,55,4,1237,223,1171,66,961,210,54,12,0,0,663,283,151,245,561,431,0,0,-80.71264013499967,38.66551020200046,0.8472602739726027,0.07272727272727272
1982,Wisconsin,4728862,72,21,5511,2154,5297,214,4570,727,158,56,0,0,3268,1423,709,485,986,4040,0,0,-89.81637074199966,44.39319117400049,0.7189823874755381,0.2916666666666667
1982,Wyoming,506400,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108.10983035299967,43.23554134300048,,0.0
1983,Alabama,3934100,67,6,1374,816,1190,184,860,330,135,40,9,0,1135,619,252,151,0,1223,0,0,-86.63186076199969,32.84057112200048,0.6273972602739726,0.08955223880597014
1983,Alaska,488418,30,2,639,91,536,103,340,196,70,23,10,0,457,241,89,616,0,23,0,0,-147.72205903599973,64.84507995700051,0.8753424657534247,0.06666666666666667
1983,Arizona,2968924,15,8,2664,256,2464,200,1875,589,144,47,9,0,998,569,238,1052,451,1161,0,0,-111.76381127699972,34.865970280000454,0.9123287671232877,0.5333333333333333
1983,Arkansas,2305766,75,1,365,0,320,45,257,63,39,6,0,0,182,105,41,2,36,327,0,0,-92.27449074299966,34.74865012400045,1.0,0.013333333333333334
1983,California,25360023,58,40,13222,1378,11225,1997,8427,2798,934,508,555,0,7410,4405,1994,1625,3311,8286,0,0,-120.99999953799971,37.63864012300047,0.9056164383561643,0.6896551724137931
1983,Colorado,3133634,64,10,3441,209,3083,358,2052,1031,298,42,18,0,1917,859,440,1371,617,1453,0,0,-106.13361092099967,38.843840757000464,0.9427397260273973,0.15625
1983,Connecticut,3162355,8,6,1687,503,1276,411,728,548,150,110,151,0,1592,1088,359,379,343,965,0,0,-72.64984095199964,41.56266102000046,0.7703196347031963,0.75
1983,Delaware,605459,3,3,817,278,609,208,420,189,105,65,38,0,727,488,168,54,155,608,0,0,-75.57774116799965,39.008830667000495,0.7461187214611872,1.0
1983,District Of Columbia,632433,1,1,365,0,304,61,117,187,25,28,8,0,230,150,60,187,88,90,0,0,-77.036871,38.907192,1.0,1.0
1983,Florida,10749849,67,15,3739,1736,3591,148,2678,913,122,23,3,0,2135,988,558,1023,374,2342,0,0,-81.92896053899966,28.932040377000476,0.6829223744292238,0.22388059701492538
1983,Georgia,5728248,159,5,1334,491,1200,134,879,321,74,34,26,0,937,527,191,464,267,603,0,0,-83.62758034599966,32.83968109300048,0.7309589041095891,0.031446540880503145
1983,Hawaii,1012717,5,1,365,0,365,0,338,27,0,0,0,0,71,48,31,295,0,70,0,0,-157.85774940299973,21.304850435000446,1.0,0.2
1983,Idaho,981866,44,1,243,122,234,9,114,120,6,1,2,0,202,81,51,243,0,0,0,0,-114.3637300419997,43.682630005000476,0.6657534246575343,0.022727272727272728
1983,Illinois,11408817,102,21,7192,473,6600,592,5368,1232,437,125,30,0,3972,1887,759,884,459,5849,0,0,-88.99771017799969,40.48501028300046,0.9382909328114808,0.20588235294117646
1983,Indiana,5450396,92,15,4778,697,4294,484,3740,554,297,159,28,0,2427,1326,449,280,2207,2230,0,61,-86.14996019399968,39.766910452000445,0.8726940639269406,0.16304347826086957
1983,Iowa,2870547,99,6,1996,194,1859,137,1487,372,91,41,5,0,1089,534,220,645,0,1346,0,5,-93.81649055599968,42.46940091300047,0.9114155251141552,0.06060606060606061
1983,Kansas,2415529,105,3,1004,91,958,46,706,252,39,7,0,0,505,231,118,237,91,676,0,0,-98.20078122699965,38.34774030000045,0.9168949771689497,0.02857142857142857
1983,Kentucky,3694469,120,31,7486,3829,6279,1207,4441,1838,849,314,44,0,5920,3697,1483,859,1491,5136,0,0,-84.77497104799966,37.645970271000465,0.6615996464869642,0.25833333333333336
1983,Louisiana,4395311,64,19,4811,2124,4582,229,3851,731,183,43,3,0,3031,1403,629,93,663,4055,0,0,-92.44568007099969,31.31266064400046,0.6937274693583273,0.296875
1983,Maine,1144772,16,6,1352,838,1247,105,1092,155,56,36,13,0,1042,560,201,365,0,908,0,79,-68.98503133599962,45.254228894000505,0.617351598173516,0.375
1983,Maryland,4313329,24,11,3438,577,2863,575,2127,736,282,202,91,0,2457,1540,449,643,544,2251,0,0,-76.60926011099963,39.29058096400047,0.8562889165628892,0.4583333333333333
1983,Massachusetts,5799405,14,9,2592,693,2182,410,1343,839,227,116,67,0,2096,1174,437,666,601,1325,0,0,-72.08269067499964,42.27687047000046,0.7890410958904109,0.6428571428571429
1983,Michigan,9047764,83,14,3747,1363,3443,304,2949,494,190,89,25,0,2417,1198,431,1182,153,2412,0,0,-84.71439026999968,44.6613195430005,0.7332681017612525,0.1686746987951807
1983,Minnesota,4141458,87,8,2490,430,2418,72,1807,611,56,15,1,0,1126,533,311,1442,137,911,0,0,-94.79420050299967,46.35564873600049,0.8527397260273972,0.09195402298850575
1983,Mississippi,2567719,82,2,595,135,566,29,436,130,21,7,1,0,371,154,82,115,0,480,0,0,-89.53803082499968,32.745510099000455,0.815068493150685,0.024390243902439025
1983,Missouri,4943735,115,9,3150,135,2913,237,2363,550,155,56,26,0,1570,768,317,689,656,1805,0,0,-92.56630005299968,38.635790776000476,0.958904109589041,0.0782608695652174
1983,Montana,814029,56,4,986,474,975,11,850,125,9,2,0,0,484,232,121,622,36,328,0,0,-109.42442064499971,47.06652897200047,0.6753424657534246,0.07142857142857142
1983,Nebraska,1584293,93,2,730,0,722,8,633,89,8,0,0,0,258,109,69,279,0,451,0,0,-99.36572062299967,41.6410409880005,1.0,0.021505376344086023
1983,Nevada,901978,17,4,1335,125,1252,83,956,296,54,25,4,0,639,254,149,569,76,690,0,0,-117.07184056399967,39.493240390000494,0.9143835616438356,0.23529411764705882
1983,New Hampshire,958134,10,4,1008,452,946,62,659,287,49,11,2,0,703,311,161,317,0,691,0,0,-71.50036091999965,43.65595011300047,0.6904109589041096,0.4
1983,New Jersey,7467784,21,18,5597,973,4679,918,3035,1644,481,265,172,0,3533,2164,821,2083,1369,2130,0,15,-74.27369128799967,40.13057004800049,0.8519025875190259,0.8571428571428571
1983,New Mexico,1394362,33,5,1789,36,1721,68,1356,365,48,13,7,0,580,325,185,1042,9,738,0,0,-106.24058098499967,34.52088095200048,0.9802739726027397,0.15151515151515152
1983,New York,17686907,62,21,7032,633,6432,600,5214,1218,362,173,65,0,4013,1969,733,1104,925,5003,0,0,-75.54397042699964,42.82700103200045,0.9174168297455969,0.3387096774193548
1983,North Carolina,6077059,100,20,4364,2936,3641,723,2319,1322,525,182,16,0,3598,2405,1033,1013,0,3351,0,0,-79.15925046299964,35.466220975000454,0.5978082191780822,0.2
1983,North Dakota,676687,53,4,1318,142,1312,6,1212,100,6,0,0,0,400,201,139,0,29,1289,0,0,-100.11842104899966,47.47531977900047,0.9027397260273973,0.07547169811320754
1983,Ohio,10737631,88,21,7251,414,6258,993,4928,1330,612,311,70,0,4396,2415,843,1054,1065,5132,0,0,-82.40426005599966,40.06021014100048,0.9459882583170255,0.23863636363636365
1983,Oklahoma,3290404,77,4,1420,40,1319,101,1012,307,74,26,1,0,659,340,163,126,360,934,0,0,-97.52107021399968,35.47203135600046,0.9726027397260274,0.05194805194805195
1983,Oregon,2653071,36,10,2700,950,2633,67,1887,746,59,7,1,0,1207,589,378,1512,1,1114,0,73,-120.15503132599969,44.56744942400047,0.7397260273972602,0.2777777777777778
1983,Pennsylvania,11837726,67,22,7877,153,6895,982,5267,1628,534,340,108,0,4697,2496,917,806,3201,3870,0,0,-77.86070029399963,40.79373015200048,0.9809464508094645,0.3283582089552239
1983,Rhode Island,956382,5,2,703,27,638,65,447,191,34,22,9,0,463,189,85,187,95,421,0,0,-71.52247031399963,41.70828019300046,0.963013698630137,0.4
1983,South Carolina,3234068,46,11,2847,1168,2502,345,1919,583,250,90,5,0,1834,1076,450,418,120,2224,0,85,-81.04537120699968,33.998821303000454,0.7090909090909091,0.2391304347826087
1983,South Dakota,693009,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.3735306369997,44.353130053000484,,0.0
1983,Tennessee,4659757,95,10,3166,484,2719,447,1880,839,341,96,9,1,1967,1067,422,604,145,2417,0,0,-85.77449091399967,35.68094058000048,0.8673972602739726,0.10526315789473684
1983,Texas,15751674,254,16,5331,509,4648,683,3564,1084,399,198,86,0,3257,1737,680,315,764,4252,0,0,-99.42677020599967,31.827240407000488,0.9128424657534246,0.06299212598425197
1983,Utah,1594943,29,6,1742,448,1608,134,959,649,98,32,4,0,942,493,291,805,180,757,0,0,-111.58713063499971,39.360700171000474,0.7954337899543379,0.20689655172413793
1983,Vermont,523302,14,3,589,506,574,15,522,52,12,3,0,0,433,153,79,160,0,382,0,47,-72.51764079099962,43.62538123900049,0.5378995433789955,0.21428571428571427
1983,Virginia,5564662,134,19,5599,1336,4847,752,3672,1175,454,238,60,0,3449,2122,862,1303,1357,2939,0,0,-78.45789046299967,37.54268067400045,0.8073540014419611,0.1417910447761194
1983,Washington,4300269,39,6,2045,145,1973,72,1206,767,59,10,3,0,897,448,265,1631,56,358,0,0,-120.47001078999972,47.52227862900048,0.9337899543378996,0.15384615384615385
1983,West Virginia,1945058,55,5,1647,178,1487,160,1186,301,96,56,8,0,891,513,196,127,705,815,0,0,-80.71264013499967,38.66551020200046,0.9024657534246575,0.09090909090909091
1983,Wisconsin,4721438,72,21,5626,2039,5180,446,4473,707,275,131,40,0,3806,1825,721,495,1312,3819,0,0,-89.81637074199966,44.39319117400049,0.7339856490541422,0.2916666666666667
1983,Wyoming,510344,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108.10983035299967,43.23554134300048,,0.0
1984,Alabama,3951824,67,4,1159,305,1027,132,729,298,104,27,1,0,745,431,180,176,0,983,0,0,-86.63186076199969,32.84057112200048,0.7916666666666666,0.05970149253731343
1984,Alaska,513704,30,2,550,182,502,48,307,195,35,5,8,0,367,192,90,531,0,19,0,0,-147.72205903599973,64.84507995700051,0.7513661202185792,0.06666666666666667
1984,Arizona,3067134,15,8,2396,532,2176,220,1587,589,157,57,6,0,985,539,229,1088,418,890,0,0,-111.76381127699972,34.865970280000454,0.8183060109289617,0.5333333333333333
1984,Arkansas,2319767,75,1,366,0,335,31,258,77,27,4,0,0,164,97,40,0,55,311,0,0,-92.27449074299966,34.74865012400045,1.0,0.013333333333333334
1984,California,25844397,58,40,13221,1419,10867,2354,7699,3168,1070,704,580,0,7331,4590,2178,1655,3287,8279,0,0,-120.99999953799971,37.63864012300047,0.9030737704918033,0.6896551724137931
1984,Colorado,3169995,64,10,3588,72,3340,248,2194,1146,203,32,13,0,1639,807,431,1397,643,1548,0,0,-106.13361092099967,38.843840757000464,0.980327868852459,0.15625
1984,Connecticut,3180014,8,6,1630,566,1358,272,773,585,121,89,62,0,1440,897,301,422,374,834,0,0,-72.64984095199964,41.56266102000046,0.7422586520947176,0.75
1984,Delaware,611565,3,3,882,216,752,130,502,250,80,41,9,0,622,367,137,77,157,648,0,0,-75.57774116799965,39.008830667000495,0.8032786885245902,1.0
1984,District Of Columbia,633382,1,1,365,1,326,39,150,176,26,8,5,0,224,105,54,158,126,81,0,0,-77.036871,38.907192,0.9972677595628415,1.0
1984,Florida,11039925,67,10,3643,17,3476,167,2535,941,142,25,0,0,1618,794,413,833,405,2405,0,0,-81.92896053899966,28.932040377000476,0.9953551912568306,0.14925373134328357
1984,Georgia,5834943,159,4,1221,243,1120,101,817,303,72,21,8,0,762,385,166,167,381,673,0,0,-83.62758034599966,32.83968109300048,0.8340163934426229,0.025157232704402517
1984,Hawaii,1027922,5,1,365,1,364,1,336,28,0,1,0,0,165,48,30,318,0,47,0,0,-157.85774940299973,21.304850435000446,0.9972677595628415,0.2
1984,Idaho,990841,44,1,364,2,358,6,261,97,6,0,0,0,113,73,39,364,0,0,0,0,-114.3637300419997,43.682630005000476,0.994535519125683,0.022727272727272728
1984,Illinois,11412128,102,20,6817,503,6398,419,5165,1233,340,65,14,0,3429,1610,714,832,520,5357,0,108,-88.99771017799969,40.48501028300046,0.9312841530054645,0.19607843137254902
1984,Indiana,5458322,92,19,5222,1732,4824,398,4064,760,301,85,12,0,2806,1535,682,390,2069,2474,0,289,-86.14996019399968,39.766910452000445,0.7509347138337648,0.20652173913043478
1984,Iowa,2858615,99,6,2081,115,2019,62,1663,356,53,8,1,0,974,397,210,716,0,1360,0,5,-93.81649055599968,42.46940091300047,0.947632058287796,0.06060606060606061
1984,Kansas,2424088,105,3,1050,48,1023,27,892,131,25,2,0,0,419,185,99,206,0,844,0,0,-98.20078122699965,38.34774030000045,0.9562841530054644,0.02857142857142857
1984,Kentucky,3695459,120,17,4656,1566,4204,452,3102,1102,344,99,9,0,2891,1604,721,784,1145,2727,0,0,-84.77497104799966,37.645970271000465,0.7483124397299904,0.14166666666666666
1984,Louisiana,4400474,64,18,4944,1644,4723,221,3971,752,170,43,8,0,2930,1175,571,150,747,4047,0,0,-92.44568007099969,31.31266064400046,0.7504553734061931,0.28125
1984,Maine,1155634,16,8,1667,1261,1517,150,1275,242,88,52,10,0,1411,760,294,75,0,1230,0,362,-68.98503133599962,45.254228894000505,0.5693306010928961,0.5
1984,Maryland,4365246,24,13,3947,811,3561,386,2735,826,253,105,28,0,2439,1170,473,633,455,2854,0,5,-76.60926011099963,39.29058096400047,0.8295502311895755,0.5416666666666666
1984,Massachusetts,5840774,14,9,2766,528,2424,342,1652,772,215,106,21,0,1901,1006,410,600,792,1374,0,0,-72.08269067499964,42.27687047000046,0.8397085610200364,0.6428571428571429
1984,Michigan,9049454,83,15,3436,2054,3274,162,2851,423,131,30,1,0,1845,919,400,1110,268,2058,0,0,-84.71439026999968,44.6613195430005,0.6258652094717668,0.18072289156626506
1984,Minnesota,4157704,87,9,2754,540,2721,33,2057,664,24,9,0,0,1163,534,350,1544,102,1085,0,23,-94.79420050299967,46.35564873600049,0.8360655737704918,0.10344827586206896
1984,Mississippi,2578053,82,3,875,223,819,56,655,164,51,5,0,0,494,252,121,113,0,762,0,0,-89.53803082499968,32.745510099000455,0.7969034608378871,0.036585365853658534
1984,Missouri,4975276,115,9,2859,435,2637,222,2063,574,146,57,19,0,1743,756,353,590,686,1583,0,0,-92.56630005299968,38.635790776000476,0.8679417122040073,0.0782608695652174
1984,Montana,820904,56,5,1301,529,1297,4,1201,96,0,4,0,0,600,216,81,802,366,0,0,133,-109.42442064499971,47.06652897200047,0.7109289617486338,0.08928571428571429
1984,Nebraska,1588638,93,2,732,0,719,13,631,88,12,1,0,0,266,109,63,349,0,383,0,0,-99.36572062299967,41.6410409880005,1.0,0.021505376344086023
1984,Nevada,924921,17,4,1260,204,1066,194,536,530,174,15,5,0,728,386,230,297,277,686,0,0,-117.07184056399967,39.493240390000494,0.860655737704918,0.23529411764705882
1984,New Hampshire,976863,10,3,932,166,889,43,687,202,25,16,2,0,432,208,108,269,0,581,0,82,-71.50036091999965,43.65595011300047,0.848816029143898,0.3
1984,New Jersey,7515474,21,16,5454,402,4823,631,3137,1686,394,180,57,0,3058,1658,725,2015,1156,2211,0,72,-74.27369128799967,40.13057004800049,0.9313524590163934,0.7619047619047619
1984,New Mexico,1416719,33,6,1933,263,1872,61,1502,370,51,7,3,0,699,337,194,849,333,751,0,0,-106.24058098499967,34.52088095200048,0.8802367941712204,0.18181818181818182
1984,New York,17745676,62,20,7005,315,6589,416,5291,1298,301,95,20,0,3480,1466,725,1312,899,4794,0,0,-75.54397042699964,42.82700103200045,0.9569672131147541,0.3225806451612903
1984,North Carolina,6164004,100,19,4466,2488,3962,504,2566,1396,421,79,4,0,3191,2003,895,861,113,3492,0,0,-79.15925046299964,35.466220975000454,0.642220304860512,0.19
1984,North Dakota,680499,53,4,1448,16,1447,1,1359,88,1,0,0,0,352,189,138,0,88,1360,0,0,-100.11842104899966,47.47531977900047,0.9890710382513661,0.07547169811320754
1984,Ohio,10737743,88,20,6948,372,6434,514,5161,1273,402,104,8,0,3653,1739,731,955,1265,4728,0,0,-82.40426005599966,40.06021014100048,0.9491803278688524,0.22727272727272727
1984,Oklahoma,3285535,77,4,1439,25,1269,170,910,359,127,38,5,0,746,439,178,140,375,924,0,0,-97.52107021399968,35.47203135600046,0.9829234972677595,0.05194805194805195
1984,Oregon,2666589,36,10,2422,1238,2373,49,1615,758,42,7,0,0,1302,622,408,1449,4,820,0,149,-120.15503132599969,44.56744942400047,0.6617486338797814,0.2777777777777778
1984,Pennsylvania,11815175,67,22,7862,190,7233,629,5484,1749,453,148,28,0,4385,1902,910,698,3601,3563,0,0,-77.86070029399963,40.79373015200048,0.9764033780427223,0.3283582089552239
1984,Rhode Island,961895,5,2,666,66,587,79,396,191,40,24,15,0,529,235,91,170,126,370,0,0,-71.52247031399963,41.70828019300046,0.9098360655737705,0.4
1984,South Carolina,3271864,46,11,3009,1017,2772,237,2140,632,203,33,1,0,1672,1013,439,401,48,2464,0,96,-81.04537120699968,33.998821303000454,0.7473919523099851,0.2391304347826087
1984,South Dakota,697250,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.3735306369997,44.353130053000484,,0.0
1984,Tennessee,4686743,95,10,3250,410,2907,343,1899,1008,289,52,2,0,1774,1031,452,738,174,2338,0,0,-85.77449091399967,35.68094058000048,0.8879781420765027,0.10526315789473684
1984,Texas,16007088,254,16,5358,498,4720,638,3527,1193,390,178,70,0,3367,1699,674,314,698,4346,0,0,-99.42677020599967,31.827240407000488,0.9149590163934426,0.06299212598425197
1984,Utah,1622342,29,5,1556,274,1411,145,765,646,118,19,8,0,842,431,243,629,316,611,0,0,-111.58713063499971,39.360700171000474,0.8502732240437159,0.1724137931034483
1984,Vermont,526658,14,4,634,830,617,17,565,52,13,3,1,0,507,205,115,110,0,378,0,146,-72.51764079099962,43.62538123900049,0.43306010928961747,0.2857142857142857
1984,Virginia,5643868,134,19,5658,1296,5240,418,3922,1318,323,88,7,0,3156,1669,770,1190,1530,2938,0,0,-78.45789046299967,37.54268067400045,0.813632441760138,0.1417910447761194
1984,Washington,4343657,39,6,2154,42,2097,57,1389,708,45,8,4,0,943,429,248,1684,91,379,0,0,-120.47001078999972,47.52227862900048,0.9808743169398907,0.15384615384615385
1984,West Virginia,1927696,55,6,1869,327,1755,114,1458,297,92,21,1,0,931,457,210,203,740,926,0,0,-80.71264013499967,38.66551020200046,0.8510928961748634,0.10909090909090909
1984,Wisconsin,4735571,72,22,5653,2399,5393,260,4724,669,185,56,19,0,3620,1569,767,541,1141,3971,0,0,-89.81637074199966,44.39319117400049,0.7020615996025832,0.3055555555555556
1984,Wyoming,504895,23,1,5,361,5,0,5,0,0,0,0,0,28,28,18,0,0,0,0,5,-108.10983035299967,43.23554134300048,0.01366120218579235,0.043478260869565216
1985,Alabama,3972520,67,4,1145,315,1064,81,736,328,70,10,1,0,678,355,177,113,0,897,0,135,-86.63186076199969,32.84057112200048,0.7842465753424658,0.05970149253731343
1985,Alaska,532496,30,2,548,182,494,54,296,198,40,11,3,0,374,220,100,473,0,46,0,29,-147.72205903599973,64.84507995700051,0.7506849315068493,0.06666666666666667
1985,Arizona,3183539,15,9,2118,1167,1904,214,1256,648,168,38,8,0,1108,683,409,838,311,758,0,211,-111.76381127699972,34.865970280000454,0.6447488584474886,0.6
1985,Arkansas,2327046,75,3,442,653,425,17,364,61,13,4,0,0,259,138,74,0,50,306,0,86,-92.27449074299966,34.74865012400045,0.40365296803652967,0.04
1985,California,26441107,58,41,13587,1378,11154,2433,7935,3219,1170,679,584,0,7785,4696,2257,1494,3210,8857,0,26,-120.99999953799971,37.63864012300047,0.9079184764450384,0.7068965517241379
1985,Colorado,3208726,64,17,4339,1866,4149,190,2963,1186,173,8,8,1,2287,1133,645,1364,547,1564,0,864,-106.13361092099967,38.843840757000464,0.6992747784045125,0.265625
1985,Connecticut,3201131,8,6,1723,467,1490,233,895,595,133,66,34,0,1408,753,292,379,393,918,0,33,-72.64984095199964,41.56266102000046,0.7867579908675799,0.75
1985,Delaware,618279,3,3,903,192,714,189,452,262,127,50,12,0,642,408,151,66,131,705,0,1,-75.57774116799965,39.008830667000495,0.8246575342465754,1.0
1985,District Of Columbia,634549,1,1,363,2,309,54,104,205,42,9,3,0,215,112,61,85,189,89,0,0,-77.036871,38.907192,0.9945205479452055,1.0
1985,Florida,11351120,67,10,3589,61,3460,129,2765,695,109,17,3,0,1581,677,382,884,286,2410,0,9,-81.92896053899966,28.932040377000476,0.9832876712328767,0.14925373134328357
1985,Georgia,5962639,159,4,1254,206,1181,73,901,280,50,19,4,0,632,347,162,196,351,707,0,0,-83.62758034599966,32.83968109300048,0.8589041095890411,0.025157232704402517
1985,Hawaii,1039698,5,2,378,352,378,0,358,20,0,0,0,0,109,73,43,293,0,67,0,18,-157.85774940299973,21.304850435000446,0.5178082191780822,0.4
1985,Idaho,994052,44,1,356,9,353,3,256,97,3,0,0,0,108,70,40,356,0,0,0,0,-114.3637300419997,43.682630005000476,0.9753424657534246,0.022727272727272728
1985,Illinois,11399803,102,20,7118,182,6824,294,5505,1319,243,41,10,0,3347,1451,723,644,465,5884,0,125,-88.99771017799969,40.48501028300046,0.9750684931506849,0.19607843137254902
1985,Indiana,5459214,92,21,4964,2701,4630,334,3631,999,267,60,7,0,2956,1651,767,392,1861,1977,0,734,-86.14996019399968,39.766910452000445,0.6476190476190476,0.22826086956521738
1985,Iowa,2829684,99,9,1859,1426,1842,17,1662,180,17,0,0,0,774,402,246,550,0,1198,0,111,-93.81649055599968,42.46940091300047,0.5659056316590563,0.09090909090909091
1985,Kansas,2427401,105,6,1065,1125,1047,18,819,228,17,1,0,0,512,280,164,327,0,599,0,139,-98.20078122699965,38.34774030000045,0.4863013698630137,0.05714285714285714
1985,Kentucky,3694816,120,19,5088,1847,4718,370,3631,1087,313,51,6,0,3127,1616,742,697,1128,3215,0,48,-84.77497104799966,37.645970271000465,0.7336697909156453,0.15833333333333333
1985,Louisiana,4408113,64,13,4450,295,4173,277,3328,845,202,67,8,0,2353,1037,487,158,582,3710,0,0,-92.44568007099969,31.31266064400046,0.9378292939936775,0.203125
